Date,USDEUR
7/5/2013,0.7794
7/8/2013,0.777
7/9/2013,0.7824
7/10/2013,0.7708
7/11/2013,0.7636
7/12/2013,0.7653
7/15/2013,0.7655
7/16/2013,0.7598
7/17/2013,0.7619
7/18/2013,0.7628
7/19/2013,0.7609
7/22/2013,0.7584
7/23/2013,0.7563
7/24/2013,0.7575
7/25/2013,0.7532
7/26/2013,0.753
7/29/2013,0.7541
7/30/2013,0.754
7/31/2013,0.7517
8/1/2013,0.7571
8/2/2013,0.7529
8/5/2013,0.7542
8/6/2013,0.7516
8/7/2013,0.7498
8/8/2013,0.7473
8/9/2013,0.7495
8/12/2013,0.7519
8/13/2013,0.754
8/14/2013,0.7544
8/15/2013,0.7494
8/16/2013,0.7503
8/19/2013,0.7499
8/20/2013,0.7454
8/21/2013,0.7487
8/22/2013,0.7487
8/23/2013,0.7473
8/26/2013,0.748
8/27/2013,0.7467
8/28/2013,0.7497
8/29/2013,0.7552
8/30/2013,0.7564
9/2/2013,0.758
9/3/2013,0.7593
9/4/2013,0.7572
9/5/2013,0.7622
9/6/2013,0.7589
9/9/2013,0.7544
9/10/2013,0.7537
9/11/2013,0.7512
9/12/2013,0.752
9/13/2013,0.7521
9/16/2013,0.75
9/17/2013,0.7485
9/18/2013,0.7395
9/19/2013,0.7391
9/20/2013,0.7395
9/23/2013,0.7411
9/24/2013,0.7422
9/25/2013,0.7393
9/26/2013,0.7414
9/27/2013,0.7396
9/30/2013,0.7393
10/1/2013,0.7393
10/2/2013,0.7365
10/3/2013,0.7343
10/4/2013,0.7378
10/7/2013,0.7363
10/8/2013,0.7367
10/9/2013,0.7395
10/10/2013,0.7396
10/11/2013,0.7384
10/14/2013,0.7375
10/15/2013,0.7394
10/16/2013,0.7389
10/17/2013,0.7313
10/18/2013,0.7309
10/21/2013,0.731
10/22/2013,0.7256
10/23/2013,0.7259
10/24/2013,0.7246
10/25/2013,0.7245
10/28/2013,0.7254
10/29/2013,0.7275
10/30/2013,0.728
10/31/2013,0.7362
11/1/2013,0.7414
11/4/2013,0.74
11/5/2013,0.7421
11/6/2013,0.74
11/7/2013,0.7452
11/8/2013,0.7481
11/11/2013,0.7459
11/12/2013,0.7442
11/13/2013,0.7415
11/14/2013,0.743
11/15/2013,0.741
11/18/2013,0.7404
11/19/2013,0.7386
11/20/2013,0.7441
11/21/2013,0.7418
11/22/2013,0.7377
11/25/2013,0.7398
11/26/2013,0.7367
11/27/2013,0.7364
11/28/2013,0.735
11/29/2013,0.7358
12/2/2013,0.7385
12/3/2013,0.7359
12/4/2013,0.7356
12/5/2013,0.7317
12/6/2013,0.7295
12/9/2013,0.7278
12/10/2013,0.7267
12/11/2013,0.7254
12/12/2013,0.7272
12/13/2013,0.7277
12/16/2013,0.7267
12/17/2013,0.7263
12/18/2013,0.7308
12/19/2013,0.732
12/20/2013,0.7314
12/23/2013,0.7302
12/24/2013,0.731
12/25/2013,0.731
12/26/2013,0.7304
12/27/2013,0.7276
12/30/2013,0.7245
12/31/2013,0.7277
1/1/2014,0.7268
1/2/2014,0.7314
1/3/2014,0.7361
1/6/2014,0.7338
1/7/2014,0.7345
1/8/2014,0.7366
1/9/2014,0.7349
1/10/2014,0.7315
1/13/2014,0.7314
1/14/2014,0.731
1/15/2014,0.735
1/16/2014,0.7342
1/17/2014,0.7385
1/20/2014,0.7379
1/21/2014,0.7374
1/22/2014,0.7383
1/23/2014,0.7301
1/24/2014,0.7312
1/27/2014,0.7313
1/28/2014,0.7316
1/29/2014,0.7319
1/30/2014,0.7378
1/31/2014,0.7415
2/3/2014,0.7393
2/4/2014,0.7397
2/5/2014,0.7389
2/6/2014,0.7358
2/7/2014,0.7335
2/10/2014,0.7328
2/11/2014,0.7332
2/12/2014,0.7357
2/13/2014,0.731
2/14/2014,0.7303
2/17/2014,0.7295
2/18/2014,0.7268
2/19/2014,0.7281
2/20/2014,0.7289
2/21/2014,0.7278
2/24/2014,0.728
2/25/2014,0.7275
2/26/2014,0.7306
2/27/2014,0.7294
2/28/2014,0.7246
3/3/2014,0.7281
3/4/2014,0.7277
3/5/2014,0.7281
3/6/2014,0.7215
3/7/2014,0.7206
3/10/2014,0.7206
3/11/2014,0.7215
3/12/2014,0.7192
3/13/2014,0.721
3/14/2014,0.7189
3/17/2014,0.7183
3/18/2014,0.7177
3/19/2014,0.7229
3/20/2014,0.7258
3/21/2014,0.725
3/24/2014,0.7226
3/25/2014,0.7233
3/26/2014,0.7255
3/27/2014,0.7278
3/28/2014,0.7272
3/31/2014,0.7263
4/1/2014,0.725
4/2/2014,0.7264
4/3/2014,0.7289
4/4/2014,0.7298
4/7/2014,0.7277
4/8/2014,0.7248
4/9/2014,0.7219
4/10/2014,0.7201
4/11/2014,0.7202
4/14/2014,0.7235
4/15/2014,0.7239
4/16/2014,0.7238
4/17/2014,0.7239
4/18/2014,0.7239
4/21/2014,0.7249
4/22/2014,0.7244
4/23/2014,0.7236
4/24/2014,0.723
4/25/2014,0.7228
4/28/2014,0.7219
4/29/2014,0.724
4/30/2014,0.7211
5/1/2014,0.721
5/2/2014,0.7208
5/5/2014,0.7208
5/6/2014,0.718
5/7/2014,0.7189
5/8/2014,0.7226
5/9/2014,0.7267
5/12/2014,0.7269
5/13/2014,0.7297
5/14/2014,0.7292
5/15/2014,0.7292
5/16/2014,0.7303
5/19/2014,0.7294
5/20/2014,0.7298
5/21/2014,0.7307
5/22/2014,0.7323
5/23/2014,0.7338
5/26/2014,0.7327
5/27/2014,0.7336
5/28/2014,0.7358
5/29/2014,0.7353
5/30/2014,0.7335
6/2/2014,0.7355
6/3/2014,0.7338
6/4/2014,0.7354
6/5/2014,0.7321
6/6/2014,0.7328
6/9/2014,0.7356
6/10/2014,0.7382
6/11/2014,0.7391
6/12/2014,0.7378
6/13/2014,0.7385
6/16/2014,0.7367
6/17/2014,0.7382
6/18/2014,0.7355
6/19/2014,0.7349
6/20/2014,0.7354
6/23/2014,0.7351
6/24/2014,0.7349
6/25/2014,0.7338
6/26/2014,0.7347
6/27/2014,0.7326
6/30/2014,0.7305
7/1/2014,0.7311
7/2/2014,0.7321
7/3/2014,0.7347
7/4/2014,0.7356
7/7/2014,0.7351
7/8/2014,0.7347
7/9/2014,0.7332
7/10/2014,0.7348
7/11/2014,0.7349
7/14/2014,0.7343
7/15/2014,0.7367
7/16/2014,0.7394
7/17/2014,0.7393
7/18/2014,0.7395
7/21/2014,0.7394
7/22/2014,0.7428
7/23/2014,0.7427
7/24/2014,0.7426
7/25/2014,0.7446
7/28/2014,0.7441
7/29/2014,0.7458
7/30/2014,0.7467
7/31/2014,0.7466
8/1/2014,0.7448
8/4/2014,0.7451
8/5/2014,0.7476
8/6/2014,0.7473
8/7/2014,0.7483
8/8/2014,0.7456
8/11/2014,0.7471
8/12/2014,0.748
8/13/2014,0.7483
8/14/2014,0.7482
8/15/2014,0.7463
8/18/2014,0.7483
8/19/2014,0.7508
8/20/2014,0.7542
8/21/2014,0.753
8/22/2014,0.7552
8/25/2014,0.758
8/26/2014,0.7595
8/27/2014,0.758
8/28/2014,0.7586
8/29/2014,0.7615
9/1/2014,0.7617
9/2/2014,0.7614
9/3/2014,0.7605
9/4/2014,0.7726
9/5/2014,0.7721
9/8/2014,0.7755
9/9/2014,0.7729
9/10/2014,0.7742
9/11/2014,0.7737
9/12/2014,0.7715
9/15/2014,0.7728
9/16/2014,0.7717
9/17/2014,0.7773
9/18/2014,0.7739
9/19/2014,0.7794
9/22/2014,0.7783
9/23/2014,0.7785
9/24/2014,0.7825
9/25/2014,0.7844
9/26/2014,0.7884
9/29/2014,0.7882
9/30/2014,0.7917
10/1/2014,0.7922
10/2/2014,0.7894
10/3/2014,0.7991
10/6/2014,0.7904
10/7/2014,0.7891
10/8/2014,0.7853
10/9/2014,0.788
10/10/2014,0.7919
10/13/2014,0.7841
10/14/2014,0.79
10/15/2014,0.7789
10/16/2014,0.7807
10/17/2014,0.7839
10/20/2014,0.7813
10/21/2014,0.7864
10/22/2014,0.7908
10/23/2014,0.7906
10/24/2014,0.7893
10/27/2014,0.7875
10/28/2014,0.7854
10/29/2014,0.7917
10/30/2014,0.7929
10/31/2014,0.7983
11/3/2014,0.8012
11/4/2014,0.797
11/5/2014,0.8009
11/6/2014,0.8081
11/7/2014,0.8029
11/10/2014,0.8051
11/11/2014,0.8017
11/12/2014,0.804
11/13/2014,0.8016
11/14/2014,0.7984
11/17/2014,0.8032
11/18/2014,0.7977
11/19/2014,0.7966
11/20/2014,0.7975
11/21/2014,0.8071
11/24/2014,0.8038
11/25/2014,0.8017
11/26/2014,0.7996
11/27/2014,0.8021
11/28/2014,0.8033
12/1/2014,0.8019
12/2/2014,0.8076
12/3/2014,0.8123
12/4/2014,0.8077
12/5/2014,0.8141
12/8/2014,0.8119
12/9/2014,0.8081
12/10/2014,0.8034
12/11/2014,0.8057
12/12/2014,0.8025
12/15/2014,0.804
12/16/2014,0.7994
12/17/2014,0.8102
12/18/2014,0.8139
12/19/2014,0.8178
12/22/2014,0.8175
12/23/2014,0.8216
12/24/2014,0.8199
12/25/2014,0.8181
12/26/2014,0.821
12/29/2014,0.8227
12/30/2014,0.8227
12/31/2014,0.8266
1/1/2015,0.8262
1/2/2015,0.8332
1/5/2015,0.838
1/6/2015,0.841
1/7/2015,0.8446
1/8/2015,0.8478
1/9/2015,0.8444
1/12/2015,0.8451
1/13/2015,0.8494
1/14/2015,0.8482
1/15/2015,0.8597
1/16/2015,0.8649
1/19/2015,0.8616
1/20/2015,0.8659
1/21/2015,0.8613
1/22/2015,0.88
1/23/2015,0.8923
1/26/2015,0.8896
1/27/2015,0.8787
1/28/2015,0.886
1/29/2015,0.8834
1/30/2015,0.8861
2/2/2015,0.8819
2/3/2015,0.871
2/4/2015,0.882
2/5/2015,0.8713
2/6/2015,0.8838
2/9/2015,0.8832
2/10/2015,0.8833
2/11/2015,0.8823
2/12/2015,0.8769
2/13/2015,0.8778
2/16/2015,0.8807
2/17/2015,0.8763
2/18/2015,0.8774
2/19/2015,0.8797
2/20/2015,0.8787
2/23/2015,0.8823
2/24/2015,0.8818
2/25/2015,0.8802
2/26/2015,0.893
2/27/2015,0.8931
3/2/2015,0.8942
3/3/2015,0.8948
3/4/2015,0.9026
3/5/2015,0.9068
3/6/2015,0.9223
3/9/2015,0.9215
3/10/2015,0.9348
3/11/2015,0.9481
3/12/2015,0.9403
3/13/2015,0.9527
3/16/2015,0.9462
3/17/2015,0.9436
3/18/2015,0.92
3/19/2015,0.9382
3/20/2015,0.9242
3/23/2015,0.9136
3/24/2015,0.9154
3/25/2015,0.9116
3/26/2015,0.9188
3/27/2015,0.9183
3/30/2015,0.9229
3/31/2015,0.9318
4/1/2015,0.9291
4/2/2015,0.9191
4/3/2015,0.9114
4/6/2015,0.9156
4/7/2015,0.9246
4/8/2015,0.9276
4/9/2015,0.9381
4/10/2015,0.9432
4/13/2015,0.9463
4/14/2015,0.9385
4/15/2015,0.9359
4/16/2015,0.9293
4/17/2015,0.9254
4/20/2015,0.9313
4/21/2015,0.9315
4/22/2015,0.9324
4/23/2015,0.9239
4/24/2015,0.9195
4/27/2015,0.9184
4/28/2015,0.9106
4/29/2015,0.8986
4/30/2015,0.8911
5/1/2015,0.893
5/4/2015,0.8971
5/5/2015,0.894
5/6/2015,0.8813
5/7/2015,0.8876
5/8/2015,0.8921
5/11/2015,0.8964
5/12/2015,0.8918
5/13/2015,0.8807
5/14/2015,0.8764
5/15/2015,0.8735
5/18/2015,0.8838
5/19/2015,0.8969
5/20/2015,0.9014
5/21/2015,0.8999
5/22/2015,0.908
5/25/2015,0.911
5/26/2015,0.9198
5/27/2015,0.9171
5/28/2015,0.9134
5/29/2015,0.9098
6/1/2015,0.9152
6/2/2015,0.8968
6/3/2015,0.8869
6/4/2015,0.8898
6/5/2015,0.8998
6/8/2015,0.8856
6/9/2015,0.8864
6/10/2015,0.883
6/11/2015,0.8883
6/12/2015,0.8873
6/15/2015,0.8862
6/16/2015,0.889
6/17/2015,0.882
6/18/2015,0.8802
6/19/2015,0.8809
6/22/2015,0.8818
6/23/2015,0.8955
6/24/2015,0.8924
6/25/2015,0.8924
6/26/2015,0.8951
6/29/2015,0.89
6/30/2015,0.8979
7/1/2015,0.9047
7/2/2015,0.9022
7/3/2015,0.9005
7/6/2015,0.9045
7/7/2015,0.9081
7/8/2015,0.9028
7/9/2015,0.9061
7/10/2015,0.8962
7/13/2015,0.909
7/14/2015,0.9084
7/15/2015,0.9134
7/16/2015,0.9196
7/17/2015,0.9234
7/20/2015,0.9238
7/21/2015,0.9143
7/22/2015,0.915
7/23/2015,0.9106
7/24/2015,0.9106
7/27/2015,0.9018
7/28/2015,0.9041
7/29/2015,0.9104
7/30/2015,0.9147
7/31/2015,0.9104
8/3/2015,0.9132
8/4/2015,0.919
8/5/2015,0.9169
8/6/2015,0.9153
8/7/2015,0.9118
8/10/2015,0.9075
8/11/2015,0.9056
8/12/2015,0.8961
8/13/2015,0.8968
8/14/2015,0.9002
8/17/2015,0.9027
8/18/2015,0.907
8/19/2015,0.8992
8/20/2015,0.8896
8/21/2015,0.8782
8/24/2015,0.8606
8/25/2015,0.8683
8/26/2015,0.8838
8/27/2015,0.8893
8/28/2015,0.8941
8/31/2015,0.892
9/1/2015,0.8838
9/2/2015,0.8907
9/3/2015,0.899
9/4/2015,0.8969
9/7/2015,0.8952
9/8/2015,0.8927
9/9/2015,0.8923
9/10/2015,0.8865
9/11/2015,0.882
9/14/2015,0.8837
9/15/2015,0.8874
9/16/2015,0.8856
9/17/2015,0.8745
9/18/2015,0.8849
9/21/2015,0.8937
9/22/2015,0.8993
9/23/2015,0.894
9/24/2015,0.8903
9/25/2015,0.893
9/28/2015,0.8894
9/29/2015,0.889
9/30/2015,0.8947
10/1/2015,0.8933
10/2/2015,0.8919
10/5/2015,0.8938
10/6/2015,0.8872
10/7/2015,0.8899
10/8/2015,0.8869
10/9/2015,0.8804
10/12/2015,0.8804
10/13/2015,0.8788
10/14/2015,0.8716
10/15/2015,0.8784
10/16/2015,0.8813
10/19/2015,0.8827
10/20/2015,0.8814
10/21/2015,0.8819
10/22/2015,0.9002
10/23/2015,0.9076
10/26/2015,0.9043
10/27/2015,0.9054
10/28/2015,0.9154
10/29/2015,0.911
10/30/2015,0.9086
11/2/2015,0.9078
11/3/2015,0.912
11/4/2015,0.9203
11/5/2015,0.9188
11/6/2015,0.9311
11/9/2015,0.9302
11/10/2015,0.9324
11/11/2015,0.9308
11/12/2015,0.9248
11/13/2015,0.9282
11/16/2015,0.9358
11/17/2015,0.9396
11/18/2015,0.9381
11/19/2015,0.9316
11/20/2015,0.9393
11/23/2015,0.9402
11/24/2015,0.9396
11/25/2015,0.9412
11/26/2015,0.9425
11/27/2015,0.9439
11/30/2015,0.9466
12/1/2015,0.9405
12/2/2015,0.9421
12/3/2015,0.9142
12/4/2015,0.919
12/7/2015,0.9227
12/8/2015,0.9181
12/9/2015,0.907
12/10/2015,0.914
12/11/2015,0.9097
12/14/2015,0.9095
12/15/2015,0.9148
12/16/2015,0.9164
12/17/2015,0.9237
12/18/2015,0.9202
12/21/2015,0.9162
12/22/2015,0.9126
12/23/2015,0.9164
12/24/2015,0.9121
12/25/2015,0.9125
12/28/2015,0.9117
12/29/2015,0.9158
12/30/2015,0.9148
12/31/2015,0.921
1/1/2016,0.9211
1/4/2016,0.9232
1/5/2016,0.9304
1/6/2016,0.9276
1/7/2016,0.9148
1/8/2016,0.9153
1/11/2016,0.9209
1/12/2016,0.921
1/13/2016,0.9194
1/14/2016,0.9203
1/15/2016,0.9163
1/18/2016,0.9181
1/19/2016,0.9168
1/20/2016,0.9182
1/21/2016,0.9196
1/22/2016,0.9261
1/25/2016,0.9217
1/26/2016,0.92
1/27/2016,0.918
1/28/2016,0.9141
1/29/2016,0.9233
2/1/2016,0.9184
2/2/2016,0.9158
2/3/2016,0.9006
2/4/2016,0.8922
2/5/2016,0.8962
2/8/2016,0.8934
2/9/2016,0.8854
2/10/2016,0.8855
2/11/2016,0.8832
2/12/2016,0.8884
2/15/2016,0.8964
2/16/2016,0.8973
2/17/2016,0.8987
2/18/2016,0.9003
2/19/2016,0.8985
2/22/2016,0.9067
2/23/2016,0.9075
2/24/2016,0.908
2/25/2016,0.9076
2/26/2016,0.9148
2/29/2016,0.9197
3/1/2016,0.9201
3/2/2016,0.9201
3/3/2016,0.9127
3/4/2016,0.9086
3/7/2016,0.908
3/8/2016,0.9082
3/9/2016,0.9091
3/10/2016,0.8945
3/11/2016,0.897
3/14/2016,0.9007
3/15/2016,0.9002
3/16/2016,0.8909
3/17/2016,0.8835
3/18/2016,0.8873
3/21/2016,0.8896
3/22/2016,0.8915
3/23/2016,0.8944
3/24/2016,0.8949
3/25/2016,0.8955
3/28/2016,0.8933
3/29/2016,0.8856
3/30/2016,0.882
3/31/2016,0.8787
4/1/2016,0.8779
4/4/2016,0.878
4/5/2016,0.8784
4/6/2016,0.8773
4/7/2016,0.8789
4/8/2016,0.8774
4/11/2016,0.8764
4/12/2016,0.8783
4/13/2016,0.887
4/14/2016,0.8875
4/15/2016,0.8862
4/18/2016,0.8839
4/19/2016,0.8804
4/20/2016,0.8852
4/21/2016,0.886
4/22/2016,0.8909
4/25/2016,0.8873
4/26/2016,0.8852
4/27/2016,0.8832
4/28/2016,0.8809
4/29/2016,0.8733
5/2/2016,0.867
5/3/2016,0.8698
5/4/2016,0.8705
5/5/2016,0.8768
5/6/2016,0.8769
5/9/2016,0.8786
5/10/2016,0.8793
5/11/2016,0.8752
5/12/2016,0.879
5/13/2016,0.8844
5/16/2016,0.8834
5/17/2016,0.8839
5/18/2016,0.8915
5/19/2016,0.8926
5/20/2016,0.891
5/23/2016,0.8913
5/24/2016,0.8976
5/25/2016,0.8965
5/26/2016,0.8934
5/27/2016,0.8997
5/30/2016,0.8978
5/31/2016,0.8983
6/1/2016,0.8939
6/2/2016,0.8967
6/3/2016,0.8798
6/6/2016,0.8807
6/7/2016,0.8804
6/8/2016,0.8776
6/9/2016,0.8837
6/10/2016,0.8888
6/13/2016,0.8855
6/14/2016,0.8923
6/15/2016,0.8881
6/16/2016,0.8908
6/17/2016,0.8868
6/20/2016,0.8841
6/21/2016,0.8895
6/22/2016,0.8852
6/23/2016,0.8785
6/24/2016,0.9005
6/27/2016,0.907
6/28/2016,0.9037
6/29/2016,0.8989
6/30/2016,0.9004
7/1/2016,0.8979
7/4/2016,0.8965
7/5/2016,0.9029
7/6/2016,0.9009
7/7/2016,0.904
7/8/2016,0.905
7/11/2016,0.9043
7/12/2016,0.9041
7/13/2016,0.9017
7/14/2016,0.8993
7/15/2016,0.9062
7/18/2016,0.9029
7/19/2016,0.9074
7/20/2016,0.9079
7/21/2016,0.9069
7/22/2016,0.911
7/25/2016,0.9095
7/26/2016,0.9103
7/27/2016,0.9043
7/28/2016,0.9028
7/29/2016,0.8949
8/1/2016,0.8958
8/2/2016,0.891
8/3/2016,0.8968
8/4/2016,0.8985
8/5/2016,0.902
8/8/2016,0.9019
8/9/2016,0.8995
8/10/2016,0.8948
8/11/2016,0.8979
8/12/2016,0.8959
8/15/2016,0.8942
8/16/2016,0.8866
8/17/2016,0.8856
8/18/2016,0.8808
8/19/2016,0.883
8/22/2016,0.8833
8/23/2016,0.8845
8/24/2016,0.8878
8/25/2016,0.886
8/26/2016,0.8931
8/29/2016,0.8938
8/30/2016,0.8974
8/31/2016,0.8962
9/1/2016,0.8931
9/2/2016,0.8964
9/5/2016,0.8971
9/6/2016,0.8885
9/7/2016,0.8897
9/8/2016,0.888
9/9/2016,0.8903
9/12/2016,0.89
9/13/2016,0.8912
9/14/2016,0.8889
9/15/2016,0.8894
9/16/2016,0.8963
9/19/2016,0.8949
9/20/2016,0.8968
9/21/2016,0.8937
9/22/2016,0.8922
9/23/2016,0.8908
9/26/2016,0.8886
9/27/2016,0.8915
9/28/2016,0.8915
9/29/2016,0.891
9/30/2016,0.8901
10/3/2016,0.892
10/4/2016,0.8925
10/5/2016,0.8924
10/6/2016,0.8968
10/7/2016,0.8929
10/10/2016,0.8977
10/11/2016,0.9047
10/12/2016,0.9085
10/13/2016,0.9044
10/14/2016,0.9113
10/17/2016,0.9091
10/18/2016,0.9107
10/19/2016,0.9113
10/20/2016,0.915
10/21/2016,0.9187
10/24/2016,0.919
10/25/2016,0.9184
10/26/2016,0.9167
10/27/2016,0.9177
10/28/2016,0.9102
10/31/2016,0.9107
11/1/2016,0.9045
11/2/2016,0.9011
11/3/2016,0.9005
11/4/2016,0.8976
11/7/2016,0.9058
11/8/2016,0.907
11/9/2016,0.9167
11/10/2016,0.918
11/11/2016,0.9211
11/14/2016,0.9314
11/15/2016,0.9326
11/16/2016,0.9354
11/17/2016,0.9412
11/18/2016,0.9444
11/21/2016,0.9409
11/22/2016,0.941
11/23/2016,0.9477
11/24/2016,0.9475
11/25/2016,0.944
11/28/2016,0.9424
11/29/2016,0.939
11/30/2016,0.9444
12/1/2016,0.9379
12/2/2016,0.9375
12/5/2016,0.929
12/6/2016,0.933
12/7/2016,0.93
12/8/2016,0.9421
12/9/2016,0.9469
12/12/2016,0.9402
12/13/2016,0.9411
12/14/2016,0.9491
12/15/2016,0.9603
12/16/2016,0.9568
12/19/2016,0.9613
12/20/2016,0.9627
12/21/2016,0.9593
12/22/2016,0.9581
12/23/2016,0.9564
12/26/2016,0.9565
12/27/2016,0.9563
12/28/2016,0.9604
12/29/2016,0.9532
12/30/2016,0.9506
1/2/2017,0.9565
1/3/2017,0.9611
1/4/2017,0.9534
1/5/2017,0.9428
1/6/2017,0.9493
1/9/2017,0.9459
1/10/2017,0.9475
1/11/2017,0.945
1/12/2017,0.9423
1/13/2017,0.9395
1/16/2017,0.9434
1/17/2017,0.9334
1/18/2017,0.9408
1/19/2017,0.9377
1/20/2017,0.9345
1/23/2017,0.929
1/24/2017,0.9319
1/25/2017,0.9304
1/26/2017,0.9361
1/27/2017,0.9347
1/30/2017,0.9349
1/31/2017,0.9261
2/1/2017,0.9286
2/2/2017,0.9295
2/3/2017,0.9272
2/6/2017,0.9302
2/7/2017,0.936
2/8/2017,0.9347
2/9/2017,0.9385
2/10/2017,0.9398
2/13/2017,0.9437
2/14/2017,0.9454
2/15/2017,0.9434
2/16/2017,0.9369
